customer_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
1211,Male,Single,False,9,off,basic,6,4,negative,card,cancelled,India,Telugu,13,7,104,5,True,poor,14,6,old,15,True,no
1212,Female,Married,True,1,on,premium,1,16,neutral,card,active,Germany,English,28,25,25,6,True,better,9,1,recent,17,False,yes
1213,Female,Single,True,3,on,premium,9,11,neutral,upi,cancelled,India,Telugu,26,10,51,8,True,better,17,8,old,7,False,no
1214,Male,Single,True,4,on,gold,6,8,neutral,upi,cancelled,US,English,6,22,92,5,True,good,5,7,recent,3,True,no
1215,Female,Married,True,10,off,premium,6,15,negative,paypal,expired,Germany,Telugu,31,19,172,9,True,poor,9,4,very_old,2,False,yes
1216,Female,Single,True,8,on,gold,3,16,negative,paypal,active,India,English,37,18,169,5,True,good,18,1,old,2,True,no
1217,Female,Single,False,2,on,premium,4,9,positive,upi,cancelled,Germany,English,20,21,16,10,False,better,7,3,old,12,True,yes
1218,Female,Single,False,5,on,premium,5,4,neutral,upi,expired,India,Hindi,39,8,172,8,True,better,5,10,old,6,False,no
1219,Male,Married,True,6,off,premium,2,12,neutral,card,expired,US,English,48,21,185,5,False,good,7,2,old,6,False,no
1220,Female,Single,False,3,off,premium,8,13,positive,paypal,expired,Germany,Hindi,21,6,188,3,False,poor,5,7,very_old,7,True,yes
1221,Female,Single,True,7,off,gold,4,20,positive,card,expired,India,Telugu,3,19,75,7,True,better,20,9,very_old,9,True,no
1222,Male,Married,False,1,off,basic,3,2,neutral,upi,expired,Germany,English,20,25,188,4,True,poor,13,1,old,1,False,no
1223,Female,Married,False,2,off,premium,2,16,negative,card,cancelled,US,Telugu,4,5,152,1,True,good,5,9,very_old,2,False,no
1224,Female,Married,True,5,on,premium,9,3,positive,paypal,active,US,Telugu,1,3,111,7,True,good,11,8,very_old,3,False,no
1225,Male,Single,True,4,on,premium,1,16,neutral,card,active,Germany,Hindi,17,16,127,8,True,poor,20,6,old,13,True,no
1226,Male,Married,True,9,on,premium,6,20,positive,card,active,UK,Hindi,32,24,40,7,False,better,4,4,recent,14,True,no
1227,Male,Married,False,6,off,premium,8,17,negative,card,active,US,English,33,23,181,10,True,poor,3,10,recent,0,False,yes
1228,Female,Married,False,2,off,gold,1,20,positive,upi,active,Germany,English,44,17,173,9,False,poor,6,5,recent,15,False,no
1229,Female,Married,False,7,off,premium,1,1,positive,upi,cancelled,UK,English,32,17,46,10,False,poor,1,5,recent,17,True,yes
1230,Male,Married,False,3,off,basic,8,3,negative,card,cancelled,US,English,26,21,39,10,False,better,20,0,old,12,False,yes
1231,Male,Married,False,8,on,gold,5,11,neutral,card,expired,Germany,English,46,17,63,2,False,poor,9,2,very_old,3,False,yes
1232,Male,Single,True,8,on,premium,4,2,neutral,upi,expired,UK,Hindi,43,9,56,10,True,poor,16,6,recent,13,True,yes
1233,Female,Single,False,6,off,premium,10,9,negative,paypal,cancelled,UK,English,41,18,183,10,True,poor,14,4,old,3,True,yes
1234,Male,Single,False,3,on,gold,5,10,negative,upi,cancelled,UK,Hindi,35,22,39,9,True,good,17,6,recent,3,False,no
1235,Male,Married,True,8,on,basic,10,7,neutral,card,active,India,English,50,11,118,4,False,poor,9,5,old,19,True,no
1236,Male,Married,False,6,on,premium,6,3,neutral,card,cancelled,India,English,42,15,103,9,False,poor,5,0,recent,3,True,yes
1237,Female,Married,False,7,on,premium,2,16,negative,card,cancelled,US,Hindi,27,18,172,8,True,poor,4,8,old,5,True,yes
1238,Female,Single,True,8,off,premium,10,9,negative,upi,active,Germany,Telugu,21,18,177,4,False,good,7,9,very_old,11,True,no
1239,Female,Married,False,7,on,basic,10,19,negative,paypal,active,Germany,Hindi,35,12,180,5,True,better,12,0,very_old,1,True,no
1240,Male,Single,False,6,off,basic,8,2,positive,card,cancelled,India,Telugu,45,9,88,2,True,better,16,2,recent,14,True,no
1241,Female,Single,False,8,off,gold,6,9,neutral,card,cancelled,UK,English,24,19,107,5,True,better,17,7,recent,15,True,yes
1242,Male,Single,True,3,on,gold,1,19,positive,upi,cancelled,US,English,36,3,186,10,True,poor,14,9,very_old,10,True,no
1243,Female,Married,False,5,on,gold,9,0,positive,paypal,cancelled,UK,Hindi,48,16,73,6,False,good,17,2,very_old,12,True,no
1244,Male,Single,True,9,off,gold,5,17,negative,card,expired,Germany,Telugu,1,14,165,8,False,poor,11,10,old,15,True,yes
1245,Male,Married,False,5,on,gold,10,13,negative,card,expired,India,Hindi,47,19,25,2,True,poor,8,2,very_old,14,False,yes
1246,Male,Single,True,1,off,premium,4,1,negative,upi,active,US,Hindi,27,9,59,8,True,poor,11,4,old,5,True,yes
1247,Female,Single,True,3,off,basic,10,3,neutral,paypal,active,Germany,English,12,7,185,4,False,poor,19,9,very_old,8,True,no
1248,Female,Single,True,3,off,basic,1,9,negative,paypal,active,Germany,Telugu,4,6,191,1,True,poor,14,4,very_old,2,False,no
1249,Female,Single,True,9,off,basic,3,15,neutral,paypal,active,US,Hindi,1,0,164,4,False,good,19,8,recent,9,False,no
1250,Male,Married,True,5,off,basic,2,14,positive,paypal,active,Germany,Telugu,25,8,57,6,True,good,19,1,old,16,False,no
1251,Male,Married,False,10,on,premium,1,0,positive,paypal,cancelled,UK,Telugu,33,17,38,7,True,good,13,2,recent,13,True,no
1252,Male,Married,False,6,on,basic,8,9,positive,card,cancelled,Germany,English,3,21,181,1,False,poor,4,0,old,7,False,yes
1253,Female,Single,True,6,off,basic,1,11,neutral,upi,active,India,Hindi,8,13,112,7,False,poor,17,5,recent,12,False,no
1254,Female,Married,False,8,off,premium,5,14,neutral,paypal,active,Germany,Telugu,3,20,102,1,False,poor,4,10,old,14,True,no
1255,Male,Single,False,6,on,basic,7,15,neutral,upi,active,Germany,Telugu,25,4,177,4,True,better,18,5,old,9,False,no
1256,Male,Married,True,9,off,gold,7,2,positive,paypal,active,UK,Telugu,36,8,197,7,True,better,6,6,very_old,8,True,no
1257,Male,Married,False,1,on,gold,3,8,negative,upi,cancelled,India,Hindi,50,11,35,6,True,better,6,8,very_old,14,True,yes
1258,Female,Married,False,5,on,gold,1,2,positive,upi,expired,Germany,English,8,16,154,1,False,better,14,1,very_old,7,False,no
1259,Female,Single,True,8,off,basic,9,6,neutral,upi,cancelled,India,Telugu,2,1,33,4,True,better,4,1,old,18,False,yes
1260,Male,Single,True,2,on,premium,4,5,positive,card,active,Germany,English,41,18,44,1,True,poor,17,8,very_old,15,True,no
1261,Female,Single,True,3,on,gold,6,3,neutral,paypal,active,UK,English,45,18,90,9,False,better,6,7,very_old,11,True,no
1262,Male,Single,False,8,off,basic,3,8,negative,upi,cancelled,US,Telugu,36,3,117,10,False,better,17,1,recent,2,True,yes
1263,Female,Married,True,2,on,gold,9,17,positive,upi,active,India,Hindi,39,13,37,2,True,poor,17,7,recent,4,False,no
1264,Male,Single,True,9,on,gold,6,10,positive,paypal,active,UK,English,36,25,41,9,False,better,12,9,old,20,True,no
1265,Male,Single,True,8,off,premium,7,15,neutral,paypal,active,Germany,Hindi,18,4,162,4,True,poor,15,6,recent,2,False,no
1266,Male,Married,True,6,on,gold,5,10,neutral,paypal,active,Germany,Hindi,4,12,88,7,False,poor,12,10,very_old,3,False,no
1267,Male,Married,False,2,off,basic,2,9,negative,upi,expired,US,Telugu,7,7,66,1,False,better,9,3,recent,15,False,yes
1268,Female,Married,True,8,off,basic,2,10,positive,card,expired,India,Telugu,13,11,43,2,False,better,3,4,old,15,True,no
1269,Female,Single,False,7,on,gold,8,9,negative,paypal,cancelled,Germany,Hindi,6,18,137,3,True,good,4,2,very_old,18,True,yes
1270,Male,Single,False,5,off,gold,8,4,positive,paypal,expired,UK,Telugu,37,10,79,7,False,good,17,6,recent,14,True,yes
1271,Female,Married,False,9,off,premium,10,3,positive,upi,cancelled,UK,Telugu,29,22,140,1,True,poor,14,7,very_old,0,False,no
1272,Female,Single,True,4,off,premium,1,3,negative,paypal,active,India,English,1,20,61,7,False,better,5,4,old,2,False,no
1273,Male,Married,True,5,off,gold,2,2,negative,card,cancelled,India,Hindi,45,3,161,4,False,poor,8,0,very_old,3,False,yes
1274,Male,Married,False,2,off,gold,3,20,neutral,upi,expired,Germany,Hindi,34,14,191,6,False,good,8,5,very_old,13,False,yes
1275,Female,Married,True,1,on,premium,8,6,negative,upi,active,US,Hindi,0,15,90,10,True,poor,18,6,old,17,False,no
1276,Male,Married,True,7,off,premium,8,15,negative,card,active,US,Telugu,10,2,124,8,False,better,8,7,very_old,13,False,no
1277,Female,Single,True,2,on,basic,3,9,neutral,upi,cancelled,UK,English,10,23,36,10,True,good,15,3,old,8,True,no
1278,Male,Single,True,8,on,gold,3,0,negative,card,cancelled,India,English,32,14,89,4,True,better,1,6,recent,6,True,yes
1279,Female,Married,False,7,off,gold,4,11,negative,upi,expired,India,Telugu,10,25,12,6,True,better,6,3,very_old,8,False,no
1280,Female,Married,True,4,on,basic,5,19,positive,paypal,expired,Germany,English,2,1,111,1,True,poor,10,9,old,12,True,no
1281,Female,Married,True,7,on,gold,6,20,negative,paypal,cancelled,UK,Hindi,0,14,29,5,True,good,12,6,very_old,2,False,yes
1282,Female,Single,False,4,on,premium,6,16,negative,card,active,US,Hindi,24,7,156,8,False,better,14,10,recent,7,False,no
1283,Male,Married,True,5,off,basic,7,20,negative,upi,expired,US,Hindi,46,12,79,5,True,poor,8,0,recent,20,False,yes
1284,Female,Married,True,8,on,premium,7,12,neutral,paypal,cancelled,India,Telugu,11,4,101,1,True,poor,1,2,old,20,True,no
1285,Male,Married,False,7,off,premium,4,13,neutral,card,active,Germany,Telugu,26,19,25,10,False,poor,13,8,recent,5,True,no
1286,Female,Married,True,7,off,gold,6,2,positive,upi,active,UK,Telugu,30,17,93,5,False,good,15,9,old,3,True,no
1287,Male,Single,True,7,off,premium,9,15,negative,card,expired,UK,Telugu,20,19,181,2,False,better,18,4,very_old,14,True,no
1288,Female,Single,True,1,off,basic,1,18,neutral,card,expired,India,Telugu,6,11,67,1,False,poor,15,6,old,12,True,no
1289,Female,Single,False,2,on,basic,3,0,neutral,upi,expired,India,Hindi,13,8,158,1,False,good,11,1,very_old,7,False,no
1290,Male,Married,False,6,on,basic,8,0,positive,upi,active,US,English,23,19,66,3,False,good,18,2,recent,8,True,no
1291,Female,Married,True,3,off,basic,8,7,neutral,card,expired,Germany,English,12,10,64,4,True,poor,14,8,old,5,False,yes
1292,Female,Single,False,9,off,premium,10,7,neutral,upi,expired,Germany,English,14,10,11,8,False,good,6,1,very_old,4,True,no
1293,Male,Married,True,5,off,premium,9,19,neutral,paypal,active,UK,Hindi,20,3,180,5,False,poor,8,0,recent,6,True,no
1294,Female,Married,False,6,off,premium,4,3,negative,card,expired,US,Telugu,43,21,144,4,False,good,17,5,recent,0,True,yes
1295,Female,Single,False,1,on,premium,3,11,neutral,paypal,cancelled,India,Telugu,40,3,105,3,True,better,12,2,recent,3,True,yes
1296,Male,Single,False,3,off,premium,5,4,neutral,paypal,active,Germany,Hindi,36,7,107,10,False,poor,20,7,very_old,14,False,yes
1297,Female,Single,True,8,off,basic,9,1,negative,card,cancelled,Germany,English,35,12,63,6,False,good,12,7,recent,5,True,yes
1298,Male,Single,False,9,on,premium,10,6,positive,paypal,active,India,Telugu,20,8,11,2,False,good,12,4,old,1,True,no
1299,Male,Single,True,8,on,basic,8,16,neutral,upi,cancelled,UK,Hindi,44,9,167,7,True,better,2,5,old,3,True,yes
1300,Female,Single,False,10,on,premium,2,8,positive,card,expired,US,English,13,0,161,8,True,poor,16,4,old,17,False,no
1301,Female,Single,False,1,on,premium,3,4,positive,upi,cancelled,US,Hindi,24,6,151,3,False,poor,18,1,old,1,False,no
1302,Male,Single,False,10,on,gold,9,13,positive,card,cancelled,US,English,43,19,48,9,False,good,10,6,old,4,False,yes
1303,Female,Married,True,1,off,premium,7,4,neutral,paypal,expired,UK,Telugu,43,2,69,2,False,poor,10,10,recent,14,False,yes
1304,Male,Single,True,6,off,gold,8,10,positive,upi,expired,India,Telugu,25,24,68,2,False,good,3,7,old,20,False,yes
1305,Male,Married,False,4,off,gold,2,12,negative,card,expired,India,Telugu,17,3,176,9,True,good,17,9,old,13,True,yes
1306,Male,Single,False,7,on,premium,8,15,negative,upi,cancelled,UK,Telugu,20,4,189,3,True,poor,8,1,old,6,False,yes
1307,Male,Single,True,1,off,gold,8,10,negative,card,expired,UK,English,22,3,167,1,True,better,3,1,very_old,18,True,yes
1308,Female,Single,False,6,on,gold,10,13,negative,upi,expired,India,Hindi,38,22,195,9,False,poor,18,10,recent,2,False,yes
1309,Male,Married,True,5,on,gold,1,13,negative,card,cancelled,US,Telugu,28,8,119,4,False,poor,18,8,very_old,20,True,yes
1310,Male,Single,False,7,on,premium,4,14,negative,upi,active,US,Telugu,49,11,22,10,True,poor,14,8,old,16,False,no
1311,Female,Single,True,1,on,premium,2,16,neutral,card,active,US,English,36,2,172,7,False,good,2,5,very_old,2,False,no
1312,Male,Single,True,6,off,basic,2,4,negative,card,active,UK,Hindi,30,9,106,5,False,better,2,5,very_old,18,False,no
1313,Female,Single,True,10,on,premium,8,14,negative,card,cancelled,US,English,11,20,132,6,True,poor,14,9,old,11,False,no
1314,Male,Single,True,4,on,premium,1,13,positive,paypal,cancelled,India,English,2,6,61,1,False,good,2,1,old,8,False,no
1315,Female,Single,False,1,on,basic,10,6,negative,card,expired,India,Telugu,12,16,167,6,False,better,19,6,very_old,5,False,yes
1316,Female,Single,True,3,off,basic,9,16,neutral,card,cancelled,UK,Telugu,20,15,116,10,False,better,11,1,old,18,True,yes
1317,Female,Single,True,9,off,gold,8,9,neutral,paypal,active,US,English,4,8,130,5,False,poor,19,9,old,15,False,no
1318,Female,Married,False,3,on,gold,4,18,negative,upi,active,India,Telugu,45,25,48,6,False,better,16,4,recent,19,False,no
1319,Male,Single,False,2,off,gold,2,16,neutral,card,expired,Germany,English,32,7,83,5,False,good,12,6,old,10,False,no
1320,Female,Single,True,10,off,premium,10,7,neutral,upi,active,UK,Hindi,31,16,122,5,True,good,15,1,very_old,6,True,no
1321,Female,Single,False,3,off,gold,5,12,positive,card,active,US,English,16,14,74,5,True,poor,15,10,old,14,True,no
1322,Male,Married,False,9,on,premium,1,9,positive,card,cancelled,US,Hindi,24,4,112,3,True,better,15,4,old,10,False,no
1323,Male,Single,False,3,off,premium,8,1,negative,card,cancelled,UK,English,42,22,111,3,False,poor,14,4,very_old,6,False,no
1324,Male,Single,False,5,on,gold,7,18,positive,paypal,expired,US,Telugu,7,11,82,10,False,better,15,5,recent,6,True,no
1325,Female,Single,False,6,on,basic,10,8,neutral,upi,cancelled,US,Telugu,19,6,90,2,False,better,7,5,very_old,16,True,yes
1326,Male,Married,True,4,on,gold,10,14,neutral,upi,expired,UK,English,3,11,73,7,True,good,1,9,recent,19,True,yes
1327,Male,Married,False,2,on,gold,7,18,positive,upi,cancelled,Germany,English,43,3,32,6,True,better,11,5,old,9,False,yes
1328,Male,Married,False,5,on,basic,2,0,negative,card,active,UK,Telugu,17,5,24,5,True,better,1,7,old,2,False,no
1329,Female,Single,False,5,off,premium,10,19,neutral,upi,cancelled,Germany,Telugu,12,24,135,10,True,good,15,5,recent,18,False,yes
1330,Female,Single,False,2,on,premium,4,1,positive,paypal,cancelled,US,Telugu,28,20,175,1,True,poor,13,7,old,2,True,yes
1331,Male,Single,False,1,on,basic,5,13,negative,paypal,active,US,English,36,14,35,6,True,poor,7,5,recent,9,True,no
1332,Male,Married,True,1,off,premium,8,1,neutral,upi,expired,US,Telugu,39,21,162,2,False,good,16,4,recent,8,False,no
1333,Female,Single,False,9,on,basic,5,4,positive,card,expired,US,Telugu,36,0,137,4,False,better,20,1,old,2,False,no
1334,Male,Single,True,1,off,gold,2,11,neutral,paypal,active,India,Hindi,41,6,64,5,False,poor,1,9,very_old,16,False,no
1335,Male,Single,False,5,on,premium,5,11,negative,upi,active,UK,English,3,19,11,10,False,poor,17,6,old,11,False,no
1336,Female,Married,False,2,on,basic,10,3,positive,card,cancelled,UK,English,3,23,164,3,False,better,7,6,very_old,2,True,no
1337,Male,Married,True,3,on,basic,10,5,negative,paypal,cancelled,UK,Hindi,49,22,147,8,True,better,6,9,recent,9,False,yes
1338,Female,Single,True,7,on,gold,1,18,neutral,paypal,expired,Germany,Telugu,37,12,168,10,False,better,9,8,old,10,False,no
1339,Male,Single,True,6,on,basic,5,3,negative,upi,cancelled,UK,Telugu,31,17,131,10,False,better,14,8,old,17,False,yes
1340,Female,Single,False,1,off,premium,2,10,positive,card,active,UK,Telugu,16,7,72,10,True,better,16,1,very_old,6,False,no
1341,Male,Single,False,10,off,premium,7,20,negative,upi,cancelled,India,English,36,1,24,5,False,better,11,1,recent,6,True,yes
1342,Male,Single,True,10,off,gold,9,19,positive,upi,cancelled,India,English,19,18,200,10,False,good,8,7,old,9,False,no
1343,Male,Married,True,10,off,basic,10,5,negative,card,cancelled,US,Hindi,2,3,195,3,True,poor,1,0,old,11,False,no
1344,Female,Single,True,3,off,basic,4,4,positive,paypal,cancelled,Germany,Hindi,0,8,129,6,False,good,12,9,old,0,False,no
1345,Female,Married,True,3,on,premium,3,10,negative,upi,cancelled,US,Hindi,24,15,178,2,False,poor,20,5,very_old,13,False,no
1346,Female,Married,True,10,on,premium,9,3,positive,card,active,India,Hindi,5,17,87,10,True,good,8,1,old,0,False,no
1347,Female,Single,False,6,on,gold,7,9,neutral,paypal,active,Germany,Telugu,33,17,93,6,True,poor,13,6,recent,4,False,no
1348,Male,Single,True,3,off,basic,1,19,neutral,card,cancelled,India,Telugu,50,8,167,9,False,better,1,4,recent,19,False,yes
1349,Female,Single,False,2,on,basic,2,17,positive,paypal,active,UK,English,45,15,200,5,True,poor,18,4,old,11,True,no
1350,Female,Single,False,6,on,premium,9,9,negative,card,active,Germany,English,1,4,111,4,True,better,10,5,old,0,True,no
1351,Female,Married,True,8,off,premium,5,16,neutral,upi,expired,Germany,Telugu,25,8,87,5,True,good,3,0,recent,14,True,no
1352,Male,Single,True,6,off,basic,9,9,positive,card,cancelled,India,Telugu,28,13,12,3,True,better,13,9,old,10,True,yes
1353,Male,Single,False,8,off,premium,2,7,neutral,paypal,expired,UK,Telugu,44,14,29,2,False,poor,6,9,old,17,True,yes
1354,Male,Single,False,3,off,basic,2,14,positive,paypal,cancelled,US,Hindi,50,13,78,9,True,poor,4,10,recent,11,False,yes
1355,Male,Married,False,6,off,premium,7,2,neutral,upi,active,Germany,English,42,5,28,2,True,better,4,8,old,16,False,no
1356,Female,Married,False,9,off,premium,1,12,negative,upi,cancelled,India,Hindi,14,25,37,2,True,poor,16,9,old,2,True,yes
1357,Male,Married,False,2,off,basic,7,19,negative,paypal,cancelled,India,Hindi,44,13,183,6,True,good,17,4,very_old,12,True,yes
1358,Female,Married,True,4,on,basic,8,5,neutral,paypal,active,Germany,English,43,4,188,8,True,poor,16,5,very_old,11,True,no
1359,Male,Married,False,8,off,basic,6,1,neutral,paypal,cancelled,UK,Hindi,34,23,199,8,False,good,9,9,very_old,0,True,no
1360,Male,Married,True,10,on,basic,10,14,positive,card,cancelled,India,Hindi,7,12,106,4,True,good,6,0,very_old,15,False,no
1361,Male,Single,False,7,off,gold,6,12,negative,card,cancelled,Germany,English,15,16,99,5,True,poor,17,5,recent,7,True,no
1362,Male,Single,True,6,on,gold,1,2,negative,card,expired,UK,Telugu,16,25,169,10,True,better,20,6,old,13,True,no
1363,Female,Married,True,6,on,premium,1,11,neutral,paypal,cancelled,Germany,English,45,1,189,2,True,good,18,6,recent,0,True,yes
1364,Female,Married,True,2,off,premium,9,17,neutral,upi,expired,Germany,English,4,2,92,3,False,good,17,3,recent,1,False,no
1365,Male,Single,False,10,off,gold,7,5,negative,card,expired,India,Telugu,47,18,62,8,False,better,1,8,very_old,1,False,yes
1366,Female,Married,True,6,on,premium,4,19,positive,upi,expired,UK,Hindi,35,22,71,2,True,better,14,0,old,8,True,yes
1367,Female,Married,True,1,off,gold,6,5,negative,card,cancelled,India,English,21,19,168,4,False,poor,6,3,recent,0,True,yes
1368,Male,Single,False,7,off,basic,1,11,positive,paypal,cancelled,UK,English,45,10,158,10,True,poor,13,10,old,14,False,no
1369,Male,Married,False,10,off,gold,10,20,positive,upi,expired,India,English,10,12,123,9,True,poor,11,5,old,2,True,no
1370,Female,Single,False,2,off,premium,9,0,neutral,paypal,cancelled,India,Hindi,22,8,182,9,False,better,4,10,old,18,False,yes
1371,Female,Married,False,4,on,premium,9,13,negative,upi,active,US,Hindi,25,16,200,4,True,good,1,2,very_old,20,True,no
